vote_count,budget,popularity,crew_count,cast_count,runtime,keywords_count,vote_average,genres_count,release_year,production_companies_count,spoken_languages_count,revenue
191,5000000,12.904615,7,16,100.0,10,4.8,2,1989.0,3,1,14000000
671,5000000,18.115566,9,16,95.0,17,6.2,3,2002.0,5,2,368744044
1551,5000000,62.554173,67,10,94.0,11,5.0,2,2013.0,8,1,31724284
170,5000000,9.483717,17,17,88.0,18,5.0,2,1995.0,1,1,15116634
315,5000000,16.890285,15,20,106.0,10,7.3,2,2001.0,3,1,33616692
2420,4000000,49.12486,17,22,99.0,15,7.5,2,2004.0,8,1,30039392
77,5000000,5.960149,24,21,135.0,4,6.9,3,1996.0,3,2,13269963
209,5000000,9.302349,9,24,88.0,15,5.9,2,1988.0,1,1,17768757
67,5000000,8.452666,41,23,107.0,11,5.5,6,1983.0,3,2,12232628
356,5000000,17.028252,74,11,86.0,11,5.0,3,2011.0,3,2,25562924
255,5000000,19.336367,11,20,102.0,9,6.5,2,2008.0,3,2,16174377
777,5000000,38.006982,45,23,103.0,13,6.7,2,2015.0,3,3,54418872
97,0,6.377523,3,15,118.0,2,6.0,2,1982.0,2,1,14056528
8,5000000,0.835617,3,9,139.0,4,5.4,4,1959.0,1,1,12200000
331,20000000,14.947588,4,17,92.0,5,4.3,2,2016.0,1,1,21164799
28,4,1.199451,25,9,89.0,13,6.2,3,1932.0,1,1,25
77,8000000,3.03091,29,39,99.0,12,6.7,3,2003.0,9,2,3432342
91,5000000,5.348446,3,13,118.0,13,6.4,4,1978.0,1,2,7230000
220,0,9.974681,24,22,94.0,5,6.6,1,2006.0,2,2,6538177
1128,5000000,49.333137,16,14,175.0,13,8.1,1,1968.0,3,1,5321508
55,5000000,4.149628,5,13,94.0,0,6.3,3,2001.0,1,1,5476060
1794,5000000,46.114184,23,10,97.0,9,7.6,2,2009.0,4,2,9760104
11,5000000,4.498368,12,5,41.0,6,5.9,1,2010.0,2,1,4074023
103,5000000,7.673124,26,9,112.0,8,6.8,1,1997.0,2,2,3263585
91,4000000,4.992475,5,30,120.0,14,6.5,2,2010.0,6,2,41424067
60,5000000,6.174435,3,12,110.0,3,6.6,2,2008.0,2,3,4040588
294,5000000,8.753409,10,14,99.0,15,7.0,2,1994.0,4,1,3049135
40,5000000,3.943706,3,16,121.0,2,5.4,1,2015.0,2,2,4842699
208,5000000,9.169411,22,17,97.0,8,6.0,3,2010.0,2,1,2614773
55,5000000,2.732031,9,15,116.0,3,6.0,4,1998.0,3,1,1980338
1247,5000000,35.252056,10,12,101.0,15,7.3,2,2004.0,5,1,8203235
355,5000000,21.343093,9,17,112.0,1,6.6,4,2014.0,2,1,2450846
165,5000000,10.095184,10,28,91.0,10,6.9,1,2010.0,1,1,5129058
58,5000000,4.129165,19,12,98.0,19,5.9,3,2003.0,1,1,742898
683,5000000,30.001024,54,25,95.0,22,6.7,3,2016.0,2,1,3220371
15,5000000,1.731035,13,14,99.0,2,3.9,3,2014.0,1,1,846704
281,7000000,11.700578,18,12,91.0,12,6.8,3,1996.0,2,2,560069
847,5000000,19.940245,12,15,89.0,5,7.3,2,2010.0,1,1,5476793
1360,5000000,38.94708,26,22,94.0,15,6.0,2,2015.0,2,1,98450062
37,5000000,3.792015,15,5,90.0,2,6.2,2,2007.0,2,2,782102
116,5000000,5.461487,2,18,99.0,0,7.1,2,2009.0,2,2,17872796
231,1000000,14.805264,9,17,135.0,7,7.4,1,1996.0,1,1,24475416
458,4798235,25.30216,31,30,107.0,16,6.3,2,2011.0,5,2,209696
887,4800000,38.83192,51,15,94.0,17,5.7,1,2005.0,6,1,80578934
471,5000000,19.807295,13,18,120.0,4,7.1,2,2011.0,4,1,3099314
139,4700000,9.617777,11,12,101.0,5,5.9,1,1986.0,1,1,8025872
65,4638783,4.495256,33,37,106.0,12,7.2,1,1973.0,1,1,11000000
862,4800000,35.754865,7,11,90.0,7,5.6,3,2013.0,5,2,10337387
602,4500000,15.002502,34,19,96.0,4,6.5,2,1984.0,2,1,146198896
408,4500000,22.585384,6,13,104.0,10,5.8,3,1980.0,1,1,58853106
632,6000000,29.834065,13,29,117.0,17,6.6,3,1994.0,3,1,254700832
322,4500000,20.403344,15,34,90.0,24,7.0,1,1982.0,2,1,27092880
89,4500000,5.224593,10,10,116.0,9,6.9,2,1956.0,2,1,10400000
629,15000000,30.196039,27,18,135.0,11,7.2,2,2002.0,2,1,13060843
198,4500000,15.359952,15,14,108.0,8,6.9,4,1996.0,2,1,7011317
2443,4500000,11.573034,25,27,102.0,7,7.9,2,2000.0,1,1,7390108
121,5000000,10.274542,27,22,98.0,8,5.5,1,2014.0,5,1,10429707
3452,6000000,61.210016,35,28,113.0,9,7.7,3,2001.0,3,1,1270522
30,4500000,3.108881,5,12,97.0,2,6.3,2,2009.0,1,1,744816
356,0,17.074843,18,18,115.0,1,7.4,2,2005.0,7,3,23803308
73,0,5.223096,42,15,98.0,6,6.6,3,2011.0,15,2,623528
251,4500000,14.570359,45,20,104.0,11,5.4,4,2010.0,3,1,3606395
2919,3000000,127.525581,42,33,133.0,11,8.2,1,1975.0,3,1,108981275
57,4500000,2.551559,13,19,126.0,4,7.3,4,2016.0,3,3,32000000
109,3730500,6.938854,48,28,112.0,2,5.7,3,2012.0,3,2,6294161
111,8000000,12.439495,9,12,101.0,19,7.1,2,2003.0,1,2,41400000
210,4200000,12.540624,12,18,114.0,9,6.3,3,2004.0,4,2,32000000
176,3705538,8.839651,8,18,112.0,10,6.9,4,1992.0,6,1,62548947
183,4000000,12.891276,23,44,94.0,22,6.1,1,1981.0,2,1,125728258
580,114000,25.666029,7,13,96.0,11,7.5,1,1968.0,4,1,30000000
1895,4000000,45.66662,47,22,102.0,12,7.3,1,2003.0,1,2,119723856
1010,4000000,35.892034,44,48,93.0,10,7.8,3,1977.0,1,2,38251425
50,4000000,8.988455,5,33,152.0,2,6.6,3,1952.0,1,2,36000000
250,4000000,14.042041,21,18,111.0,11,6.5,2,2001.0,2,1,44909486
593,4000000,40.016306,72,26,95.0,3,5.2,1,2015.0,7,1,187112
360,3600000,22.030517,12,14,112.0,16,7.1,2,1995.0,2,1,49800000
1022,4000000,24.161735,37,19,91.0,37,4.1,1,2015.0,4,1,52425855
22,4000000,1.379354,9,15,105.0,2,6.4,1,1956.0,1,2,14400000
506,3500000,15.338211,13,16,106.0,11,6.5,2,2010.0,8,1,34705850
550,4000000,29.852608,23,47,94.0,5,7.1,4,1988.0,3,1,13008928
717,4000000,35.061467,11,27,172.0,24,7.8,5,1963.0,2,4,11744471
34,0,7.288352,5,5,109.0,9,5.8,1,2004.0,1,3,10000000
203,5000000,10.605752,3,7,88.0,1,4.4,2,2013.0,2,1,15179302
1971,4000000,43.40352,28,81,164.0,11,7.5,1,2014.0,2,2,44349000
420,4000000,17.229537,17,47,96.0,21,6.4,2,2006.0,4,1,31584901
26,7000000,2.453459,2,9,93.0,10,5.3,2,2001.0,1,1,10229331
15,6000000,1.433692,2,13,82.0,1,5.9,3,2000.0,0,1,9000000
72,4000000,2.930058,6,10,124.0,5,6.8,3,1961.0,2,1,8200000
633,0,29.071955,15,10,105.0,3,7.1,3,2007.0,8,1,44000000
77,4000000,5.975604,11,17,143.0,5,6.1,4,1969.0,1,4,6000000
69,4000000,4.59841,28,20,84.0,5,5.5,2,2006.0,1,4,4630045
530,4000000,22.87623,88,24,98.0,10,6.5,2,1995.0,2,1,4300000
376,4000000,19.107285,10,9,104.0,14,6.7,3,2002.0,2,1,9304609
46,4000000,4.541908,13,7,110.0,6,6.7,1,1988.0,2,1,3468572
80,4000000,6.091951,16,15,90.0,5,6.2,4,2007.0,7,1,2426851
67,0,4.757625,18,8,96.0,12,6.1,2,2005.0,2,1,1919197
316,4000000,12.062371,11,38,88.0,11,5.9,3,2011.0,3,1,1104682
102,4000000,7.758188,4,13,101.0,3,6.6,1,2005.0,2,1,866999
415,0,12.690224,16,18,83.0,9,6.5,2,2011.0,3,1,1406224
228,0,9.140936,6,19,115.0,8,6.9,2,2012.0,2,1,641100
338,4000000,22.987897,32,21,118.0,30,6.5,1,2014.0,4,1,2365467
23,3000000,1.204941,5,38,109.0,17,7.0,3,1997.0,5,1,302204
27,1300000,7.605291,9,15,102.0,5,6.7,4,1988.0,1,1,354704
307,9500000,21.230737,35,32,104.0,16,6.6,3,2010.0,3,1,120000
291,16000000,18.790221,17,23,100.0,2,6.1,1,2013.0,9,1,318982
36,4000000,3.663108,13,11,113.0,7,7.1,1,2002.0,11,2,146402
285,650000,12.496261,18,14,98.0,3,6.2,5,2010.0,3,1,33245
37,4000000,3.238466,5,10,119.0,0,6.2,2,2011.0,1,3,355688
157,4000000,8.30723,8,11,99.0,9,6.2,4,2011.0,3,2,25345000
23,0,1.876621,5,7,120.0,17,7.3,1,2013.0,1,1,4037782
19,3950000,8.484123,6,9,127.0,6,6.1,3,1930.0,1,3,8000000
89,3900000,9.541688,15,25,120.0,9,7.5,2,1966.0,2,4,28350000
381,3800000,17.234745,12,23,121.0,19,7.7,1,1976.0,2,2,23689877
970,4000000,48.98255,48,133,238.0,11,7.7,3,1939.0,2,1,400176459
38,3800000,3.490215,12,14,123.0,5,6.2,2,1965.0,2,3,14873
22,3768785,1.726175,4,6,107.0,3,7.3,5,1950.0,1,1,8000000
423,967686,20.544999,13,20,101.0,2,7.0,3,2010.0,4,3,4270000
195,3500000,8.45342,17,16,101.0,3,6.5,4,2009.0,3,1,44462
17,3700000,0.90522,6,11,102.0,2,6.6,2,1948.0,1,1,2956000
66,4000000,3.771652,16,15,109.0,13,6.6,2,2006.0,3,1,13401952
299,3600000,21.119209,13,49,113.0,1,7.4,1,1969.0,3,2,44785053
363,3500000,17.002623,13,30,91.0,5,6.8,1,1997.0,3,1,257850122
1074,3500000,46.116885,30,23,88.0,21,7.1,1,1980.0,1,1,83453539
503,3500000,25.5748,5,18,91.0,4,7.0,1,1995.0,1,1,28215918
173,3500000,3.418871,8,12,97.0,6,7.2,3,1993.0,1,1,27900000
129,3500000,10.729884,21,15,92.0,10,5.9,1,1987.0,2,1,14000000
47,3716946,2.676535,13,13,121.0,5,6.9,3,1970.0,1,1,5000000
82,3500000,7.821438,5,16,134.0,3,7.4,2,1967.0,2,1,13007551
46,3500000,3.281509,25,33,149.0,12,7.4,1,1959.0,1,1,12800000
35,3500000,2.938973,14,15,121.0,2,6.2,5,1966.0,1,1,12000000
158,3500000,10.219942,11,13,116.0,5,7.1,4,1972.0,1,1,12600000
1434,3500000,50.319662,47,32,92.0,3,6.3,2,2016.0,9,1,40423945
70,3500000,8.406025,8,8,96.0,8,5.7,2,1996.0,1,2,9482579
81,10000000,5.588652,13,11,105.0,7,6.8,1,1998.0,3,2,6451628
626,2000000,25.894065,47,31,129.0,15,7.8,4,2009.0,9,1,33965843
742,3600000,35.674774,21,9,84.0,15,7.6,3,1987.0,2,1,5923044
583,3500000,12.982319,36,7,103.0,13,6.7,2,2010.0,3,1,4159678
28,3500000,3.643608,2,15,98.0,2,6.7,2,2006.0,2,1,113783
84,3400000,5.690619,10,13,94.0,6,6.5,2,1977.0,2,2,31063038
358,8000000,17.537154,9,4,80.0,8,6.9,2,2005.0,7,2,127392239
524,3500000,26.259389,28,13,107.0,9,6.7,2,2011.0,4,1,19504039
127,3000000,11.637458,29,22,92.0,3,6.0,2,2008.0,6,1,3830137
4254,3300000,192.528841,64,51,105.0,12,8.3,1,2014.0,3,1,13092000
1814,3300000,44.356711,35,27,130.0,11,8.1,2,2002.0,7,1,30641770
97,600000,4.859873,4,9,99.0,11,6.8,2,1999.0,1,1,4000000
927,3800000,21.826888,28,33,115.0,13,7.9,1,2012.0,9,3,16800000
344,0,15.128316,12,15,94.0,9,7.4,2,1983.0,2,1,19294144
9,3300000,2.964785,4,7,96.0,5,4.1,1,2014.0,2,1,45000
1,2000000,0.11615,4,7,92.0,2,8.0,2,1999.0,1,1,7
174,0,13.437038,10,22,128.0,15,6.8,1,2008.0,2,1,28814580
863,3200000,26.180367,14,18,136.0,10,7.5,3,1968.0,2,1,33395426
265,3200000,11.735287,32,85,123.0,11,7.4,1,1962.0,2,1,8000000
150,0,8.308442,13,24,99.0,4,6.9,2,2009.0,5,1,2277396
347,3200000,11.933449,22,31,105.0,7,6.8,3,2010.0,3,2,5332926
160,0,8.825113,65,20,95.0,3,6.1,3,2005.0,3,1,658573
418,2700000,17.332585,40,41,109.0,11,7.0,1,1978.0,3,1,141000000
987,2500000,47.812466,13,27,110.0,11,7.2,3,1964.0,3,3,124881062
1076,3180000,42.868495,28,108,130.0,12,8.0,3,1946.0,2,1,9644124
2655,4000000,63.513324,44,23,93.0,24,7.8,2,1996.0,5,1,16491080
722,3000000,22.789649,27,10,91.0,5,5.7,2,2010.0,3,1,177512032
453,4000000,11.414843,23,21,120.0,10,7.3,1,2002.0,7,1,35564473
361,3000000,21.607228,30,26,87.0,18,5.7,1,1985.0,2,1,29999213
156,3000000,7.961559,8,25,117.0,3,6.9,2,1985.0,3,2,20966644
2428,3000000,54.403033,11,15,86.0,6,6.0,3,2013.0,5,1,89328627
1573,3000000,41.045084,14,15,110.0,18,6.7,3,2012.0,5,4,77712439
1,3000000,0.295226,10,1,113.0,4,5.0,1,2002.0,0,1,19184015
165,3000000,16.553594,15,12,108.0,10,7.6,2,1958.0,2,1,17570324
361,3000000,24.393296,16,16,95.0,7,6.2,3,1970.0,2,1,18999718
106,3000000,11.241802,4,8,98.0,3,5.3,3,1997.0,1,1,23144499
137,16000000,9.18885,4,3,93.0,11,5.9,5,2000.0,8,1,68411275
216,3000000,11.158167,6,12,86.0,5,5.7,3,1986.0,1,1,19472057
542,3000000,23.109959,11,15,161.0,8,7.7,3,1957.0,2,3,33300000
25,3000000,1.586598,2,4,100.0,4,4.7,3,1990.0,2,1,15369573
86,2000000,3.832858,8,16,121.0,5,6.7,3,1976.0,1,1,7900000
483,3000000,22.889294,26,23,125.0,14,8.1,3,1960.0,2,1,25000000
193,3000000,10.341982,15,12,87.0,17,4.2,3,1993.0,2,1,15938065
120,3000000,7.924982,13,11,128.0,2,6.4,2,1966.0,1,4,13000000
28,3000000,1.697846,13,15,100.0,7,6.4,3,2005.0,1,2,11718595
367,0,14.936661,49,9,84.0,25,6.6,3,2015.0,5,2,229094
41,3000000,6.734965,8,14,146.0,2,7.3,1,1960.0,1,1,10400000
155,3000000,13.338539,25,55,186.0,10,7.6,2,1961.0,2,1,10000000
4,0,0.185373,2,5,94.0,2,4.5,2,1999.0,1,1,9016377
82,3000000,5.344815,9,15,133.0,8,7.3,1,1948.0,3,4,9012000
568,3000000,23.299907,35,17,108.0,11,7.4,2,2013.0,4,3,11176469
94,3000000,5.003615,8,14,97.0,5,6.3,4,1988.0,3,1,7282851
3,3000000,0.019984,2,5,94.0,1,5.0,1,2004.0,0,1,6804016
34,0,2.787375,4,9,115.0,7,6.8,3,2005.0,4,1,10422387
59,3800000,3.667372,5,21,97.0,14,6.5,1,1999.0,3,3,28200000
35,3000000,3.937939,3,4,117.0,3,5.7,3,1996.0,2,1,4109095
798,3000000,23.981601,14,36,100.0,11,7.4,2,1971.0,2,3,4000000
90,3000000,4.337685,22,14,87.0,28,5.9,1,1999.0,3,1,3076820
94,2962051,3.636634,27,20,108.0,15,6.6,2,1996.0,3,2,3011195
345,0,15.492257,23,48,86.0,5,7.2,2,2013.0,3,1,4069826
94,3000000,2.504169,14,16,94.0,15,6.9,2,2005.0,4,3,9879971
194,3000000,10.757539,7,18,139.0,13,7.4,2,1998.0,2,2,2807390
366,2800000,15.754614,18,10,102.0,8,5.1,2,2014.0,4,1,1826705
1945,3000000,56.76349,16,13,120.0,13,8.0,4,2003.0,2,1,14980005
211,3000000,16.900433,13,5,86.0,24,5.7,3,2011.0,4,1,748453
250,3000000,12.68672,24,29,123.0,23,6.9,1,2009.0,4,1,2357852
444,3000000,20.95282,63,15,87.0,12,5.3,2,2012.0,2,1,11947954
197,3000000,11.882563,35,10,112.0,6,5.7,1,2011.0,7,1,22000
148,3000000,12.564554,47,14,83.0,12,4.9,2,2015.0,4,1,3387000
95,2500000,5.164423,30,25,92.0,3,7.1,4,1967.0,2,1,3200000
126,2900000,5.928937,43,19,113.0,11,7.6,1,1998.0,3,1,5596708
25,2900000,3.370225,9,40,136.0,9,7.3,2,1961.0,1,2,5000000
36,3000000,1.781462,27,19,93.0,11,6.6,1,2010.0,4,1,103735
99,8000000,6.39503,29,15,116.0,9,6.9,1,2005.0,1,1,23563727
808,2883848,39.30982,40,44,122.0,12,8.0,2,1959.0,2,1,25000000
192,2800000,9.070842,12,15,88.0,8,5.3,2,1988.0,1,1,19170001
1642,2777000,67.417542,20,12,102.0,17,7.4,3,1939.0,1,1,33754967
854,2800000,36.444894,44,34,106.0,12,7.7,2,1974.0,4,2,86273333
190,2000000,15.351412,2,10,95.0,2,5.4,3,2007.0,1,1,5364858
59,2700000,11.35972,13,9,118.0,9,7.0,2,1979.0,1,3,37799643
30,2686000,1.897263,10,20,109.0,11,6.0,3,1963.0,1,2,6600000
8,2627000,0.531444,17,14,120.0,3,6.0,3,1944.0,1,1,5363000
609,2600000,22.793929,12,25,93.0,22,7.2,2,1974.0,2,3,119500000
237,2600000,14.013414,8,13,91.0,6,5.9,2,1984.0,2,2,32980880
260,2159280,13.265432,36,10,80.0,5,7.1,1,2013.0,9,1,10700000
23,2600000,0.895946,8,14,105.0,11,7.6,1,2004.0,0,1,3166000
308,2600000,19.02965,25,8,92.0,15,7.0,2,2007.0,4,1,553198
727,2540800,36.556954,23,19,103.0,12,7.8,3,1952.0,1,1,7200000
516,2500000,18.661541,8,16,86.0,3,5.4,2,2013.0,4,1,60141683
19,2500000,0.973582,7,0,87.0,0,4.6,1,2012.0,0,1,33400000
225,0,14.885388,9,25,108.0,5,6.8,2,1996.0,3,1,34585416
229,2500000,12.030456,12,23,98.0,11,5.0,3,1982.0,1,1,14400000
264,2500000,18.30961,14,13,98.0,9,6.3,2,1971.0,2,1,12348905
66,2500000,6.82919,9,17,112.0,4,7.5,3,1963.0,1,1,10000000
95,0,9.799357,21,7,74.0,4,7.1,2,2013.0,1,1,32230907
618,2500000,30.583959,22,37,102.0,17,7.1,3,2004.0,5,1,26781723
959,2500000,23.672571,12,27,105.0,11,7.7,2,1995.0,1,3,5535405
450,2500000,23.419061,23,15,85.0,4,6.8,4,2012.0,6,1,3325038
77,0,7.958831,17,12,106.0,8,7.2,2,2003.0,2,1,9726954
1048,2500000,25.722747,18,29,95.0,5,6.8,3,2013.0,4,1,6854611
7,2500000,0.301884,3,16,100.0,5,7.1,1,2007.0,6,1,71904
40,2500000,4.624691,5,3,90.0,7,6.0,3,2008.0,1,2,107559
441,2500000,12.204569,27,48,96.0,17,6.6,3,2010.0,3,1,324138
11,2400000,4.623059,2,18,120.0,3,7.0,1,1996.0,2,1,5731103
664,30000000,27.940093,7,53,84.0,18,6.3,3,2006.0,2,1,495303
363,2380000,8.395624,14,18,101.0,14,7.4,2,2006.0,4,1,8176544
4,2361000,0.628051,15,23,101.0,4,7.0,2,1944.0,1,3,6892000
1,0,0.376662,2,10,97.0,2,10.0,3,1998.0,2,1,565592
18,2300000,1.606314,7,16,107.0,8,6.9,2,1951.0,1,1,11000000
808,2280000,32.875469,36,4,124.0,3,7.2,3,1940.0,1,1,83320000
254,4000000,14.206525,11,16,95.0,9,5.7,2,1982.0,2,1,36690067
196,2200000,12.639469,15,19,92.0,6,5.1,2,1985.0,2,1,21930418
4,2160000,0.1813,8,20,119.0,0,5.8,1,1945.0,1,1,9132000
143,2100000,8.38717,12,15,172.0,6,7.6,3,1946.0,1,1,23650000
125,0,6.677093,5,10,113.0,7,6.7,2,2001.0,1,1,480811
0,2100000,0.039007,7,5,126.0,2,0.0,2,2015.0,1,2,3330
934,1500000,31.691617,31,20,78.0,12,7.1,2,2007.0,1,2,30448000
760,2000000,41.298723,29,45,115.0,19,6.9,3,1963.0,3,4,78898765
200,2000000,10.664202,11,9,89.0,12,7.0,3,1973.0,1,2,18344729
1832,2000000,100.876794,29,29,100.0,7,6.6,2,2015.0,3,1,14674076
215,2000000,13.223111,9,21,88.0,9,6.6,1,1972.0,1,2,18016290
657,2000000,22.139842,34,56,129.0,17,8.0,2,1962.0,1,1,13129846
957,2000000,37.117362,13,18,95.0,28,7.3,4,1981.0,1,1,24600832
353,2000000,15.557144,26,24,118.0,16,7.2,2,1999.0,5,1,11540607
125,2000000,11.66632,7,6,85.0,9,5.2,2,2011.0,2,1,13101672
958,2000000,34.938177,43,33,137.0,25,7.9,2,2006.0,4,1,70000000
77,1000000,5.961119,3,16,129.0,2,6.8,1,2011.0,5,1,34522221
240,2000000,17.639478,14,15,134.0,15,7.6,1,1961.0,2,1,7600000
8,2000000,1.867004,20,75,119.0,5,6.5,3,1940.0,1,1,9172000
231,8000000,13.944645,11,7,80.0,11,7.3,4,2003.0,3,2,1477676
120,0,7.792851,6,19,101.0,11,7.1,2,2003.0,0,1,6003587
718,2700000,14.799323,15,10,80.0,9,7.6,2,2004.0,3,2,15992615
521,2000000,23.281616,59,25,154.0,10,7.6,2,2000.0,2,1,20908467
339,2000000,20.331593,26,16,100.0,20,6.7,2,2003.0,4,3,4601043
47,2000000,5.381536,12,13,118.0,2,6.8,2,1947.0,1,1,7800000
565,2000000,20.834883,13,22,100.0,8,6.8,1,2010.0,2,1,13831503
138,0,14.045887,12,6,106.0,9,7.6,3,2003.0,4,1,13885802
6,2000000,0.483974,11,28,106.0,3,4.8,3,1938.0,1,1,4000000
286,2000000,16.930914,31,9,109.0,16,7.7,1,2010.0,2,1,7871522
658,6000000,28.819424,7,29,96.0,1,6.3,3,2015.0,1,2,11122090
197,2000000,12.999023,10,16,120.0,3,6.3,4,2005.0,1,3,5967038
92,2000000,6.728882,48,23,97.0,10,5.6,3,2015.0,5,1,2801508
26,2000000,1.95686,21,17,96.0,1,4.8,3,2002.0,3,1,2506446
140,2000000,14.846001,10,27,101.0,16,6.3,3,2006.0,3,1,5179037
291,2000000,14.08251,11,4,90.0,6,7.8,3,2008.0,3,4,11125849
2,2000000,0.031947,0,2,120.0,0,5.0,0,2003.0,0,0,1672730
23,2000000,2.283796,2,4,102.0,7,7.2,1,2007.0,0,1,1431623
279,2000000,18.224326,27,22,98.0,6,6.8,2,2015.0,3,1,1477002
77,0,4.749885,33,9,104.0,10,6.5,2,2010.0,3,1,876302
31,2000000,3.980072,14,4,92.0,4,6.8,2,2005.0,0,1,653621
19,2000000,3.125382,2,8,120.0,7,4.6,1,2010.0,2,2,563706
86,2000000,5.261065,7,8,104.0,9,6.3,2,1985.0,1,1,390659
36,2000000,1.892183,9,15,91.0,1,5.8,3,1998.0,1,1,124494
52,2000000,3.911445,10,11,90.0,9,7.1,3,2004.0,0,1,120620
18,3800000,2.559806,1,6,84.0,2,5.9,1,2009.0,0,2,111731
32,13500000,5.16023,4,17,129.0,1,5.2,1,2015.0,2,1,187674
3,7000000,0.253595,0,5,93.0,0,6.7,3,2008.0,4,2,1100000
88,2000000,7.502934,9,17,97.0,2,5.9,4,1993.0,1,3,54207
41,2000000,4.261509,28,8,96.0,3,6.3,1,2006.0,1,1,622806
406,0,20.362373,36,16,91.0,14,6.7,2,2008.0,2,1,3983997
92,100000,7.447714,11,4,86.0,7,5.5,1,2012.0,6,1,95000
165,2000000,5.941852,13,16,82.0,3,6.7,1,1971.0,2,2,11833696
827,1987650,32.841229,15,20,94.0,15,6.6,3,2010.0,4,1,19152480
443,0,8.518866,51,21,97.0,6,7.4,3,2011.0,5,1,864659
10,0,1.294967,9,14,160.0,5,5.6,2,2013.0,1,1,222000
275,0,14.331992,12,8,94.0,10,7.5,4,2008.0,5,2,2957978
328,1800000,14.838986,10,8,87.0,9,5.6,3,2010.0,3,1,67738090
281,1800000,14.884756,22,19,125.0,12,7.6,1,1951.0,2,1,8000000
1442,1800000,41.996783,28,21,95.0,11,8.0,3,1964.0,2,1,9440272
403,1800000,12.471239,17,15,93.0,26,6.8,2,2012.0,3,1,21107746
215,1700000,13.315383,10,17,93.0,3,5.5,2,1973.0,2,1,8844595
14,2000000,1.699101,1,16,109.0,7,5.3,2,2011.0,0,1,841733
88,0,0.692497,2,7,87.0,3,6.4,2,2011.0,1,1,621951
192,1800000,11.756943,11,24,114.0,11,6.7,1,1968.0,1,1,6800000
664,1530000,27.36562,37,23,81.0,12,7.2,3,1998.0,2,3,7267585
152,500000,8.650779,12,17,93.0,5,6.3,4,2002.0,2,1,150277
28,0,2.756435,5,11,106.0,2,7.0,1,2008.0,4,2,23311391
236,1700000,18.828683,8,29,88.0,7,6.1,2,1972.0,2,1,9700000
519,2000000,26.281839,13,9,108.0,8,6.3,3,2010.0,3,1,572809
39,1700000,2.079125,4,9,98.0,17,5.5,2,1999.0,2,1,1943649
221,1000000,14.017809,8,9,104.0,0,7.3,2,2013.0,1,2,4235151
79,1644736,3.426314,21,141,126.0,10,7.2,2,1938.0,1,2,7433101
133,1650000,6.915201,22,17,118.0,6,7.2,3,1953.0,1,1,30500000
61,1600000,8.535178,4,24,103.0,5,7.1,1,1949.0,1,1,5400000
3,0,0.796009,2,14,84.0,3,6.3,2,1999.0,2,1,6033999
4,0,0.13456,2,6,0.0,0,4.3,3,2010.0,0,0,2592808
372,1600000,20.810292,17,17,113.0,5,7.5,3,1974.0,3,1,4420000
129,2000000,9.67299,17,20,108.0,3,6.7,1,2007.0,1,1,22179430
363,1500000,17.49699,12,9,92.0,6,6.6,1,1988.0,1,1,11806119
241,1500000,12.2624,30,213,129.0,10,7.9,2,1939.0,1,1,9600000
279,1500000,13.291991,10,16,91.0,2,6.8,2,1995.0,1,1,7412216
226,1500000,13.788054,40,41,81.0,5,6.9,2,2005.0,3,2,11098131
48,1000000,3.990215,21,9,97.0,7,5.9,1,2001.0,5,1,10013424
160,1500000,11.145915,6,14,111.0,3,7.3,3,1945.0,1,1,7000000
166,1500000,10.009994,13,26,110.0,3,7.1,4,1998.0,0,1,2375097
1737,1500000,58.594852,14,19,103.0,4,6.8,2,2010.0,4,1,97009150
144,1500000,11.35344,17,17,92.0,20,6.7,4,1984.0,1,1,2300000
43,1500000,3.618646,2,9,111.0,14,6.5,1,2005.0,4,1,712294
342,1500000,15.017068,14,20,104.0,26,5.5,2,2013.0,2,1,3566225
111,1500000,5.817519,7,11,96.0,23,6.1,4,1993.0,1,2,418961
151,1500000,9.856826,20,33,98.0,9,6.8,1,2001.0,2,3,416925
48,0,4.262374,3,10,106.0,5,6.5,2,2008.0,1,1,414404
251,1500000,11.064228,31,9,100.0,15,6.2,2,2001.0,3,1,373967
3,0,0.414754,1,4,95.0,1,4.5,1,2011.0,0,1,330048
856,1,28.27648,20,36,87.0,10,8.1,2,1936.0,2,1,8500000
107,1500000,7.5591,3,7,86.0,2,5.9,2,2007.0,2,1,173066
183,1500000,4.680206,15,13,93.0,11,6.6,3,2009.0,2,3,32000
242,1500000,14.504326,32,43,101.0,4,5.1,2,2012.0,5,1,1165882
9,0,1.893697,5,11,85.0,6,2.6,1,2014.0,1,0,1500000
1914,1488423,80.171283,105,13,83.0,11,6.9,3,1937.0,1,1,184925486
12,1455000,3.598457,14,15,113.0,3,5.4,1,1968.0,3,3,2620000
1648,1350000,16.032594,12,27,105.0,19,7.5,2,1998.0,5,1,3897569
1,1300000,0.072066,2,8,135.0,2,5.0,1,2006.0,0,2,639000
6,0,0.430758,1,8,105.0,0,6.5,1,2000.0,0,0,619042
30,0,0.143784,12,18,79.0,3,6.1,2,2012.0,4,1,1632
336,1288000,18.426825,37,25,130.0,17,7.7,2,1940.0,1,2,6000000
315,1250000,16.517777,6,12,87.0,6,6.0,2,1981.0,2,1,21722776
112,1250000,6.903314,23,59,101.0,12,7.4,1,1945.0,1,1,11000000
